state,zipcode,total_pop,total_income,country,avg_income
AL,36908,870,50057,USA,57536.7816091954
AL,36912,660,24492,USA,37109.09090909091
AL,36915,220,10285,USA,46750
AL,36916,200,9844,USA,49220
AL,36919,740,33139,USA,44782.43243243243
AL,36921,380,21048,USA,55389.47368421053
AL,36922,220,7946,USA,36118.181818181816
AL,36925,1130,33646,USA,29775.221238938055
AL,99999,28330,2693650,USA,95081.18602188493
AR,0,1217440,76547600,USA,62875.87067945854
AR,71601,5060,158344,USA,31293.280632411068
AR,71602,6560,341166,USA,52007.01219512195
AR,71603,12120,566657,USA,46753.87788778878
AR,71631,220,7959,USA,36177.27272727273
AR,71635,4480,213844,USA,47733.03571428572
AR,71638,1020,37228,USA,36498.03921568627
AR,71639,2350,102895,USA,43785.10638297872
AR,71640,940,31313,USA,33311.70212765958
AR,71642,210,11664,USA,55542.857142857145
AR,71643,410,14630,USA,35682.92682926829
AR,71644,290,12543,USA,43251.724137931036
AR,71646,2390,117723,USA,49256.48535564854
AR,71647,580,25113,USA,43298.275862068964
AR,71652,380,15931,USA,41923.68421052631
AR,71653,1830,106124,USA,57991.256830601094
AR,71654,1680,80531,USA,47935.119047619046
AR,71655,5210,274750,USA,52735.124760076775
AR,71658,200,7195,USA,35975
AR,71660,340,16104,USA,47364.705882352944
AR,71663,250,19232,USA,76928
AR,71665,2160,119998,USA,55554.62962962963
AR,71667,2790,136842,USA,49047.31182795699
AR,71670,490,22069,USA,45038.77551020408
AR,71671,3170,141474,USA,44629.02208201893
AR,71674,240,10282,USA,42841.666666666664
AR,71675,690,33466,USA,48501.44927536232
AR,71676,190,7269,USA,38257.89473684211
AR,71701,7170,342664,USA,47791.35285913529
AR,71720,870,38712,USA,44496.55172413793
AR,71725,180,6560,USA,36444.444444444445
AR,71726,410,16041,USA,39124.39024390244
AR,71730,12740,808776,USA,63483.20251177394
AR,71740,600,30642,USA,51070
AR,71742,1890,80018,USA,42337.56613756614
AR,71743,1470,61938,USA,42134.69387755102
AR,71744,1170,60393,USA,51617.94871794872
AR,71747,310,12275,USA,39596.77419354839
AR,71749,1020,53595,USA,52544.117647058825
AR,71751,320,17592,USA,54975
AR,71752,300,11993,USA,39976.666666666664
AR,71753,5560,295947,USA,53227.87769784173
AR,71758,160,9476,USA,59225
AR,71762,1020,65164,USA,63886.27450980392
AR,71763,550,28924,USA,52589.09090909091
AR,71764,640,28316,USA,44243.75
AR,71765,820,36532,USA,44551.21951219512
AR,71766,250,12259,USA,49036
AR,71770,1190,53436,USA,44904.20168067227
AR,71801,5690,226669,USA,39836.37961335677
AR,71822,3210,151626,USA,47235.51401869159
AR,71825,250,9763,USA,39052
AR,71826,350,14189,USA,40540
AR,71827,310,12121,USA,39100
AR,71832,3910,163578,USA,41835.80562659846
AR,71833,760,37869,USA,49827.63157894737
AR,71834,440,20455,USA,46488.63636363637
AR,71835,470,20317,USA,43227.65957446808
AR,71836,1060,47773,USA,45068.867924528306
AR,71837,1910,88456,USA,46312.041884816754
AR,71838,360,12865,USA,35736.11111111111
AR,71841,300,12089,USA,40296.666666666664
AR,71842,780,35659,USA,45716.666666666664
AR,71845,740,27894,USA,37694.59459459459
AR,71846,950,43711,USA,46011.57894736842
AR,71847,220,10203,USA,46377.27272727273
AR,71851,830,28706,USA,34585.5421686747
AR,71852,4000,183536,USA,45884
AR,71853,170,6960,USA,40941.17647058824
AR,71854,14600,735986,USA,50410
AR,71855,230,8160,USA,35478.260869565216
AR,71857,2180,88362,USA,40533.02752293578
AR,71858,540,20953,USA,38801.851851851854
AR,71859,130,5337,USA,41053.846153846156
AR,71860,830,37615,USA,45319.27710843374
AR,71861,760,42965,USA,56532.89473684211
AR,71862,300,12052,USA,40173.333333333336
AR,71866,210,10618,USA,50561.90476190476
AR,71901,11510,640378,USA,55636.66377063423
AR,71909,8700,603646,USA,69384.59770114943
AR,71913,19590,1097943,USA,56046.09494640122
AR,71921,1140,52528,USA,46077.19298245614
AR,71923,5650,294573,USA,52136.81415929204
AR,71929,1910,96922,USA,50744.502617801045
AR,71933,520,24645,USA,47394.230769230766
AR,71935,240,8533,USA,35554.166666666664
AR,71937,630,25293,USA,40147.619047619046
AR,71940,550,23456,USA,42647.27272727273
AR,71941,730,33889,USA,46423.28767123288
AR,71943,1690,73640,USA,43573.96449704142
AR,71944,250,10471,USA,41884
AR,71945,460,16492,USA,35852.17391304348
AR,71949,710,30372,USA,42777.464788732395
AR,71950,330,13730,USA,41606.06060606061
AR,71953,5380,252116,USA,46861.71003717472
AR,71956,700,26320,USA,37600
AR,71957,1250,58169,USA,46535.2
AR,71958,960,45707,USA,47611.458333333336
AR,71959,250,11001,USA,44004
AR,71960,410,16229,USA,39582.92682926829
AR,71961,330,16004,USA,48496.969696969696
AR,71962,290,12632,USA,43558.620689655174
AR,71964,1670,82056,USA,49135.32934131737
AR,71965,130,5665,USA,43576.92307692308
AR,71968,1910,104097,USA,54501.04712041885
AR,71969,110,4049,USA,36809.09090909091
AR,71970,220,8527,USA,38759.09090909091
AR,71971,170,7323,USA,43076.470588235294
AR,71972,130,6442,USA,49553.846153846156
AR,71973,460,17206,USA,37404.34782608696
AR,72001,160,6558,USA,40987.5
AR,72002,7540,470920,USA,62456.233421750665
AR,72003,310,18464,USA,59561.290322580644
AR,72004,430,15713,USA,36541.86046511628
AR,72006,870,35400,USA,40689.65517241379
AR,72007,3840,241170,USA,62804.6875
AR,72010,2310,109779,USA,47523.37662337662
AR,72011,1990,106500,USA,53517.58793969849
AR,72012,5240,274839,USA,52450.19083969465
AR,72013,720,34251,USA,47570.833333333336
AR,72015,11300,587687,USA,52007.69911504425
AR,72016,1210,69070,USA,57082.64462809917
AR,72017,230,9908,USA,43078.260869565216
AR,72019,11950,910929,USA,76228.36820083682
AR,72020,1320,57827,USA,43808.333333333336
AR,72021,1440,61197,USA,42497.916666666664
AR,72022,7630,459957,USA,60282.6998689384
AR,72023,15440,972732,USA,63000.77720207254
AR,72024,1420,76273,USA,53713.380281690144
AR,72025,310,14945,USA,48209.67741935484
AR,72026,140,5697,USA,40692.857142857145
AR,72027,510,24707,USA,48445.098039215685
AR,72029,680,26860,USA,39500
AR,72030,230,9349,USA,40647.82608695652
AR,72031,2690,123442,USA,45889.21933085502
AR,72032,13560,694445,USA,51212.758112094394
AR,72034,19990,1364666,USA,68267.43371685843
AR,72036,230,7179,USA,31213.04347826087
AR,72039,880,40755,USA,46312.5
AR,72040,990,47469,USA,47948.48484848485
AR,72041,500,22912,USA,45824
AR,72042,1920,98928,USA,51525
AR,72044,340,18615,USA,54750
AR,72045,460,29036,USA,63121.739130434784
AR,72046,1570,76419,USA,48674.52229299363
AR,72047,430,22870,USA,53186.04651162791
AR,72051,210,8426,USA,40123.80952380953
AR,72055,340,17873,USA,52567.64705882353
AR,72057,400,21494,USA,53735
AR,72058,7190,458937,USA,63829.90264255911
AR,72060,240,9480,USA,39500
AR,72061,180,8698,USA,48322.22222222222
AR,72063,600,33612,USA,56020
AR,72064,980,50204,USA,51228.57142857143
AR,72065,2240,131571,USA,58737.05357142857
AR,72067,1020,54944,USA,53866.666666666664
AR,72068,200,7186,USA,35930
AR,72069,480,19820,USA,41291.666666666664
AR,72070,630,30398,USA,48250.793650793654
AR,72072,180,7507,USA,41705.555555555555
AR,72073,470,19710,USA,41936.17021276596
AR,72076,15610,670079,USA,42926.26521460602
AR,72079,310,15087,USA,48667.74193548387
AR,72080,220,10317,USA,46895.454545454544
AR,72081,2830,125040,USA,44183.74558303887
AR,72082,600,18215,USA,30358.333333333332
AR,72084,400,18306,USA,45765
AR,72086,4290,222846,USA,51945.454545454544
AR,72087,670,37312,USA,55689.55223880597
AR,72088,880,46183,USA,52480.681818181816
AR,72101,1230,58115,USA,47247.9674796748
AR,72102,1040,48080,USA,46230.769230769234
AR,72103,5510,245083,USA,44479.67332123412
AR,72104,8530,395150,USA,46324.73622508792
AR,72106,2270,121496,USA,53522.46696035242
AR,72110,4450,235299,USA,52876.1797752809
AR,72111,530,29284,USA,55252.83018867925
AR,72112,3390,151084,USA,44567.551622418876
AR,72113,11770,885931,USA,75270.26338147833
AR,72114,3900,123227,USA,31596.666666666668
AR,72116,10240,764354,USA,74643.9453125
AR,72117,5720,207040,USA,36195.804195804194
AR,72118,9420,397333,USA,42179.72399150743
AR,72120,15830,1015752,USA,64166.26658243841
AR,72121,980,47531,USA,48501.02040816326
AR,72122,510,42943,USA,84201.96078431372
AR,72125,340,13275,USA,39044.117647058825
AR,72126,1380,70140,USA,50826.086956521736
AR,72127,900,45804,USA,50893.333333333336
AR,72128,340,16251,USA,47797.05882352941
AR,72129,550,29986,USA,54520
AR,72130,160,7046,USA,44037.5
AR,72131,1810,94106,USA,51992.26519337016
AR,72132,1480,81171,USA,54845.27027027027
AR,72134,170,8702,USA,51188.23529411765
AR,72135,1250,142160,USA,113728
AR,72136,670,34201,USA,51046.26865671642
AR,72137,930,42736,USA,45952.68817204301
AR,72140,110,5124,USA,46581.818181818184
AR,72141,160,5798,USA,36237.5
AR,72142,1090,74748,USA,68576.14678899082
AR,72143,12760,750274,USA,58798.90282131662
AR,72150,5060,294918,USA,58284.18972332016
AR,72152,170,6292,USA,37011.76470588235
AR,72153,870,40950,USA,47068.96551724138
AR,72156,230,12512,USA,54400
AR,72157,590,27961,USA,47391.52542372882
AR,72160,4220,247061,USA,58545.260663507106
AR,72167,690,31790,USA,46072.463768115944
AR,72168,100,3940,USA,39400
AR,72173,3960,238514,USA,60230.80808080808
AR,72175,130,4510,USA,34692.307692307695
AR,72176,3650,181659,USA,49769.58904109589
AR,72179,190,8499,USA,44731.57894736842
AR,72181,120,6721,USA,56008.333333333336
AR,72201,570,86401,USA,151580.70175438595
AR,72202,4400,313328,USA,71210.90909090909
AR,72204,11910,410332,USA,34452.728799328295
AR,72205,10480,686002,USA,65458.20610687023
AR,72206,9020,378576,USA,41970.73170731707
AR,72207,5330,938622,USA,176101.6885553471
AR,72209,11950,350103,USA,29297.322175732217
AR,72210,7020,421755,USA,60079.05982905983
AR,72211,11130,923098,USA,82937.82569631626
AR,72212,5780,844662,USA,146135.29411764705
AR,72223,11340,1723429,USA,151977.8659611993
AR,72227,5370,472471,USA,87983.42644320297
AR,72301,9560,358206,USA,37469.24686192469
AR,72315,7750,355582,USA,45881.54838709677
AR,72324,770,33959,USA,44102.59740259741
AR,72326,850,36468,USA,42903.529411764706
AR,72327,610,30637,USA,50224.59016393442
AR,72330,190,7522,USA,39589.47368421053
AR,72331,870,27096,USA,31144.8275862069
AR,72333,300,11957,USA,39856.666666666664
AR,72335,4910,177175,USA,36084.52138492872
AR,72342,1440,63453,USA,44064.583333333336
AR,72346,200,7203,USA,36015
AR,72347,240,9446,USA,39358.333333333336
AR,72348,750,31099,USA,41465.333333333336
AR,72350,310,12292,USA,39651.6129032258
AR,72354,820,34934,USA,42602.439024390245
AR,72355,830,35955,USA,43319.27710843374
AR,72358,430,14042,USA,32655.81395348837
AR,72360,1970,76095,USA,38626.90355329949
AR,72364,6930,422595,USA,60980.519480519484
AR,72365,1060,43333,USA,40880.188679245286
AR,72366,690,30599,USA,44346.3768115942
AR,72368,360,19899,USA,55275
AR,72370,2750,113038,USA,41104.72727272727
AR,72372,690,29382,USA,42582.608695652176
AR,72373,410,12034,USA,29351.219512195123
AR,72374,250,10353,USA,41412
AR,72376,660,34150,USA,51742.42424242424
AR,72384,290,10259,USA,35375.862068965514
AR,72386,640,29864,USA,46662.5
AR,72390,3000,96261,USA,32087
AR,72392,160,7244,USA,45275
AR,72394,180,7253,USA,40294.444444444445
AR,72395,380,22563,USA,59376.31578947369
AR,72396,5110,250903,USA,49100.39138943249
AR,72401,21070,1083349,USA,51416.65875652587
AR,72404,12020,920270,USA,76561.56405990016
AR,72410,150,5807,USA,38713.333333333336
AR,72411,860,37108,USA,43148.83720930233
AR,72412,210,9800,USA,46666.666666666664
AR,72413,190,6687,USA,35194.73684210526
AR,72414,160,7744,USA,48400
AR,72415,510,23508,USA,46094.117647058825
AR,72416,2270,110181,USA,48537.88546255507
AR,72417,2170,107484,USA,49531.79723502304
AR,72419,570,26236,USA,46028.070175438595
AR,72421,200,7217,USA,36085
AR,72422,1640,71023,USA,43306.707317073175
AR,72425,140,5408,USA,38628.57142857143
AR,72429,120,6463,USA,53858.333333333336
AR,72430,130,6107,USA,46976.92307692308
AR,72432,2270,102179,USA,45012.77533039648
AR,72433,950,35957,USA,37849.47368421053
AR,72434,760,31551,USA,41514.47368421053
AR,72435,130,5715,USA,43961.53846153846
AR,72436,390,17020,USA,43641.02564102564
AR,72437,1320,62206,USA,47125.757575757576
AR,72438,880,41343,USA,46980.681818181816
AR,72440,140,6098,USA,43557.142857142855
AR,72442,1780,101847,USA,57217.41573033708
AR,72443,1060,45117,USA,42563.20754716981
AR,72444,630,24341,USA,38636.50793650794
AR,72447,700,37859,USA,54084.28571428572
AR,72450,14940,767577,USA,51377.30923694779
AR,72454,1900,85428,USA,44962.10526315789
AR,72455,5170,232065,USA,44886.847195357834
AR,72456,180,6921,USA,38450
AR,72458,230,9326,USA,40547.82608695652
AR,72459,430,16775,USA,39011.62790697674
AR,72460,250,11174,USA,44696
AR,72461,1260,60135,USA,47726.19047619047
AR,72466,440,21259,USA,48315.90909090909
AR,72469,360,16149,USA,44858.333333333336
AR,72470,120,5455,USA,45458.333333333336
AR,72471,360,15507,USA,43075
AR,72472,3340,136807,USA,40960.17964071856
AR,72473,900,38441,USA,42712.22222222222
AR,72476,2490,112400,USA,45140.562248995986
AR,72479,490,26440,USA,53959.183673469386
AR,72482,380,14812,USA,38978.94736842105
AR,72501,9820,525524,USA,53515.68228105906
AR,72512,780,30683,USA,39337.179487179485
AR,72513,990,45450,USA,45909.09090909091
AR,72517,130,5576,USA,42892.307692307695
AR,72519,930,40972,USA,44055.913978494624
AR,72520,100,3933,USA,39330
AR,72521,1820,79929,USA,43917.03296703297
AR,72522,150,7542,USA,50280
AR,72523,340,15028,USA,44200
AR,72524,150,7354,USA,49026.666666666664
AR,72527,260,11706,USA,45023.07692307692
AR,72529,1580,63299,USA,40062.6582278481
AR,72530,710,32845,USA,46260.56338028169
AR,72531,270,13373,USA,49529.62962962963
AR,72532,560,23442,USA,41860.71428571428
AR,72533,110,3627,USA,32972.72727272727
AR,72534,480,24238,USA,50495.833333333336
AR,72536,160,6885,USA,43031.25
AR,72537,330,14688,USA,44509.09090909091
AR,72538,140,6308,USA,45057.142857142855
AR,72539,160,6677,USA,41731.25
AR,72542,1430,57408,USA,40145.454545454544
AR,72543,5070,266498,USA,52563.70808678501
AR,72544,250,11049,USA,44196
AR,72550,310,16137,USA,52054.83870967742
AR,72554,1020,41152,USA,40345.098039215685
AR,72556,1390,70713,USA,50872.661870503594
AR,72560,3320,143930,USA,43352.409638554214
AR,72561,320,15218,USA,47556.25
AR,72562,830,37206,USA,44826.50602409639
AR,72564,170,7046,USA,41447.05882352941
AR,72565,280,10597,USA,37846.42857142857
AR,72566,180,8324,USA,46244.444444444445
AR,72567,120,4074,USA,33950
AR,72568,670,30030,USA,44820.89552238806
AR,72569,170,6534,USA,38435.294117647056
AR,72571,130,7513,USA,57792.307692307695
AR,72573,120,5209,USA,43408.333333333336
AR,72576,1430,62336,USA,43591.608391608395
AR,72577,230,10333,USA,44926.086956521736
AR,72579,570,27667,USA,48538.59649122807
AR,72581,390,21145,USA,54217.94871794872
AR,72583,570,23604,USA,41410.52631578947
AR,72584,200,7406,USA,37030
AR,72601,11500,575112,USA,50009.739130434784
AR,72611,680,30126,USA,44302.94117647059
AR,72616,4370,194730,USA,44560.64073226545
AR,72619,810,37037,USA,45724.69135802469
AR,72623,240,10674,USA,44475
AR,72624,170,6650,USA,39117.64705882353
AR,72626,460,24505,USA,53271.739130434784
AR,72628,230,9432,USA,41008.69565217391
AR,72629,210,8157,USA,38842.857142857145
AR,72631,1830,96315,USA,52631.147540983606
AR,72632,2070,104146,USA,50312.07729468599
AR,72633,600,26422,USA,44036.666666666664
AR,72634,1930,86553,USA,44846.113989637306
AR,72635,1490,63706,USA,42755.70469798658
AR,72638,2970,125187,USA,42150.50505050505
AR,72639,150,5383,USA,35886.666666666664
AR,72640,130,5353,USA,41176.92307692308
AR,72641,910,37289,USA,40976.92307692308
AR,72642,850,42517,USA,50020
AR,72644,930,38456,USA,41350.5376344086
AR,72645,600,22033,USA,36721.666666666664
AR,72648,270,9746,USA,36096.2962962963
AR,72650,1600,56471,USA,35294.375
AR,72651,520,22216,USA,42723.07692307692
AR,72653,11900,631248,USA,53046.05042016807
AR,72655,160,4966,USA,31037.5
AR,72658,660,30878,USA,46784.84848484849
AR,72660,190,8416,USA,44294.73684210526
AR,72661,210,10321,USA,49147.619047619046
AR,72662,1250,56853,USA,45482.4
AR,72663,110,3945,USA,35863.63636363637
AR,72666,110,4419,USA,40172.72727272727
AR,72668,170,7752,USA,45600
AR,72675,490,18868,USA,38506.12244897959
AR,72679,220,6237,USA,28350
AR,72680,290,10692,USA,36868.96551724138
AR,72682,210,8333,USA,39680.95238095238
AR,72683,120,3934,USA,32783.333333333336
AR,72685,480,19218,USA,40037.5
AR,72687,2250,97398,USA,43288
AR,72701,15610,1060237,USA,67920.37155669443
AR,72703,14940,1320413,USA,88381.05756358769
AR,72704,12640,941886,USA,74516.29746835443
AR,72712,16650,7464966,USA,448346.30630630633
AR,72714,6130,447227,USA,72957.09624796084
AR,72715,8160,583590,USA,71518.38235294117
AR,72717,290,12872,USA,44386.206896551725
AR,72718,1900,239388,USA,125993.68421052632
AR,72719,6320,488214,USA,77249.05063291139
AR,72721,130,5842,USA,44938.46153846154
AR,72722,1200,60901,USA,50750.833333333336
AR,72727,2590,133665,USA,51608.10810810811
AR,72730,4340,280438,USA,64617.05069124424
AR,72732,2000,128612,USA,64306
AR,72734,3280,175391,USA,53472.865853658535
AR,72736,2720,174992,USA,64335.294117647056
AR,72738,1020,60816,USA,59623.529411764706
AR,72739,220,12038,USA,54718.181818181816
AR,72740,3920,181632,USA,46334.69387755102
AR,72742,220,8347,USA,37940.90909090909
AR,72744,2080,93261,USA,44837.019230769234
AR,72745,5740,353120,USA,61519.1637630662
AR,72751,3360,199669,USA,59425.29761904762
AR,72752,120,3673,USA,30608.333333333332
AR,72753,4290,250757,USA,58451.51515151515
AR,72756,17870,1024097,USA,57308.17011751539
AR,72758,18990,1932079,USA,101741.91679831491
AR,72760,110,3891,USA,35372.72727272727
AR,72761,9450,498560,USA,52757.671957671955
AR,72762,17850,1306203,USA,73176.63865546219
AR,72764,23680,1132282,USA,47815.96283783784
AR,72768,440,17880,USA,40636.36363636363
AR,72769,400,19737,USA,49342.5
AR,72773,430,19197,USA,44644.186046511626
AR,72774,2770,151160,USA,54570.39711191336
AR,72776,210,8007,USA,38128.57142857143
AR,72801,6280,270656,USA,43098.08917197452
AR,72802,9130,596560,USA,65340.635268346115
AR,72821,600,24200,USA,40333.333333333336
AR,72823,2510,116645,USA,46472.11155378486
AR,72824,580,21769,USA,37532.75862068965
AR,72830,5860,260956,USA,44531.74061433447
AR,72832,320,11407,USA,35646.875
AR,72833,1780,75886,USA,42632.58426966292
AR,72834,4010,187303,USA,46708.97755610973
AR,72835,330,14584,USA,44193.93939393939
AR,72837,3150,174112,USA,55273.65079365079
AR,72839,100,4824,USA,48240
AR,72840,750,27946,USA,37261.333333333336
AR,72842,480,18948,USA,39475
AR,72843,810,39945,USA,49314.81481481482
AR,72845,470,23868,USA,50782.97872340425
AR,72846,1480,72947,USA,49288.51351351351
AR,72847,1030,52033,USA,50517.47572815534
AR,72851,280,12603,USA,45010.71428571428
AR,72852,100,3974,USA,39740
AR,72853,680,27994,USA,41167.64705882353
AR,72854,220,10242,USA,46554.545454545456
AR,72855,2320,102646,USA,44243.96551724138
AR,72856,160,5717,USA,35731.25
AR,72857,440,18247,USA,41470.454545454544
AR,72858,1470,78968,USA,53719.727891156464
AR,72860,150,6293,USA,41953.333333333336
AR,72863,680,33258,USA,48908.82352941176
AR,72865,450,20773,USA,46162.22222222222
AR,72901,7980,340703,USA,42694.61152882205
AR,72903,10680,782165,USA,73236.42322097378
AR,72904,8410,250787,USA,29820.095124851367
AR,72908,6020,360318,USA,59853.48837209302
AR,72916,4250,379897,USA,89387.5294117647
AR,72921,5510,309480,USA,56166.969147005446
AR,72923,1930,81435,USA,42194.30051813472
AR,72926,170,5996,USA,35270.58823529412
AR,72927,3080,128627,USA,41762.01298701299
AR,72928,270,10665,USA,39500
